ball,2,12.6,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Ashish Reddy,1,0,,,,,,"","",12.6,,,,
ball,2,13.1,Royal Challengers Bangalore,V Kohli,SS Tiwary,MS Gony,0,1,1,,,,,"","",13.1,,,,
ball,2,13.2,Royal Challengers Bangalore,V Kohli,SS Tiwary,MS Gony,1,0,,,,,,"","",13.1,,,,
ball,2,13.3,Royal Challengers Bangalore,SS Tiwary,V Kohli,MS Gony,0,0,,,,,,"","",13.2,,,,
ball,2,13.4,Royal Challengers Bangalore,SS Tiwary,V Kohli,MS Gony,0,0,,,,,,"","",13.3,,,,
ball,2,13.5,Royal Challengers Bangalore,SS Tiwary,V Kohli,MS Gony,1,0,,,,,,"","",13.4,,,,
ball,2,13.6,Royal Challengers Bangalore,V Kohli,SS Tiwary,MS Gony,1,0,,,,,,"","",13.5,,,,
ball,2,13.7,Royal Challengers Bangalore,SS Tiwary,V Kohli,MS Gony,1,0,,,,,,"","",13.6,,,,
ball,2,14.1,Royal Challengers Bangalore,SS Tiwary,V Kohli,V Pratap Singh,4,0,,,,,,"","",14.1,,,,
ball,2,14.2,Royal Challengers Bangalore,SS Tiwary,V Kohli,V Pratap Singh,1,0,,,,,,"","",14.2,,,,
ball,2,14.3,Royal Challengers Bangalore,V Kohli,SS Tiwary,V Pratap Singh,0,0,,,,,,"","",14.3,,,,
ball,2,14.4,Royal Challengers Bangalore,V Kohli,SS Tiwary,V Pratap Singh,1,0,,,,,,"","",14.4,,,,
ball,2,14.5,Royal Challengers Bangalore,SS Tiwary,V Kohli,V Pratap Singh,6,0,,,,,,"","",14.5,,,,
ball,2,14.6,Royal Challengers Bangalore,SS Tiwary,V Kohli,V Pratap Singh,0,0,,,,,,"","",14.6,,,,
ball,2,15.1,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Ashish Reddy,4,0,,,,,,"","",15.1,,,,
ball,2,15.2,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Ashish Reddy,1,0,,,,,,"","",15.2,,,,
ball,2,15.3,Royal Challengers Bangalore,SS Tiwary,V Kohli,A Ashish Reddy,2,0,,,,,,"","",15.3,,,,
ball,2,15.4,Royal Challengers Bangalore,SS Tiwary,V Kohli,A Ashish Reddy,1,0,,,,,,"","",15.4,,,,
ball,2,15.5,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Ashish Reddy,6,0,,,,,,"","",15.5,,,,
ball,2,15.6,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Ashish Reddy,0,0,,,,,,caught,V Kohli,15.6,,MS Gony,,
ball,2,16.1,Royal Challengers Bangalore,SS Tiwary,Z Khan,DW Steyn,1,0,,,,,,"","",16.1,,,,
ball,2,16.2,Royal Challengers Bangalore,Z Khan,SS Tiwary,DW Steyn,0,0,,,,,,"","",16.2,,,,
ball,2,16.3,Royal Challengers Bangalore,Z Khan,SS Tiwary,DW Steyn,0,0,,,,,,"","",16.3,,,,
ball,2,16.4,Royal Challengers Bangalore,Z Khan,SS Tiwary,DW Steyn,0,0,,,,,,"","",16.4,,,,
ball,2,16.5,Royal Challengers Bangalore,Z Khan,SS Tiwary,DW Steyn,0,0,,,,,,bowled,Z Khan,16.5,,,,
ball,2,16.6,Royal Challengers Bangalore,R Vinay Kumar,SS Tiwary,DW Steyn,0,0,,,,,,"","",16.6,,,,
ball,2,17.1,Royal Challengers Bangalore,SS Tiwary,R Vinay Kumar,A Mishra,1,0,,,,,,"","",17.1,,,,
ball,2,17.2,Royal Challengers Bangalore,R Vinay Kumar,SS Tiwary,A Mishra,1,0,,,,,,"","",17.2,,,,
ball,2,17.3,Royal Challengers Bangalore,SS Tiwary,R Vinay Kumar,A Mishra,2,0,,,,,,"","",17.3,,,,
ball,2,17.4,Royal Challengers Bangalore,SS Tiwary,R Vinay Kumar,A Mishra,2,0,,,,,,"","",17.4,,,,
ball,2,17.5,Royal Challengers Bangalore,SS Tiwary,R Vinay Kumar,A Mishra,1,0,,,,,,"","",17.5,,,,
ball,2,17.6,Royal Challengers Bangalore,R Vinay Kumar,SS Tiwary,A Mishra,0,0,,,,,,"","",17.6,,,,
ball,2,18.1,Royal Challengers Bangalore,SS Tiwary,R Vinay Kumar,V Pratap Singh,0,0,,,,,,caught,SS Tiwary,18.1,,KC Sangakkara,,
ball,2,18.2,Royal Challengers Bangalore,R Vinay Kumar,HV Patel,V Pratap Singh,1,0,,,,,,"","",18.2,,,,
ball,2,18.3,Royal Challengers Bangalore,HV Patel,R Vinay Kumar,V Pratap Singh,1,0,,,,,,"","",18.3,,,,
ball,2,18.4,Royal Challengers Bangalore,R Vinay Kumar,HV Patel,V Pratap Singh,4,0,,,,,,"","",18.4,,,,
ball,2,18.5,Royal Challengers Bangalore,R Vinay Kumar,HV Patel,V Pratap Singh,1,0,,,,,,"","",18.5,,,,
ball,2,18.6,Royal Challengers Bangalore,HV Patel,R Vinay Kumar,V Pratap Singh,1,0,,,,,,"","",18.6,,,,
ball,2,19.1,Royal Challengers Bangalore,HV Patel,R Vinay Kumar,A Ashish Reddy,1,0,,,,,,"","",19.1,,,,
ball,2,19.2,Royal Challengers Bangalore,R Vinay Kumar,HV Patel,A Ashish Reddy,0,0,,,,,,caught,R Vinay Kumar,19.2,,JP Duminy,,
ball,2,19.3,Royal Challengers Bangalore,HV Patel,M Muralitharan,A Ashish Reddy,1,0,,,,,,"","",19.3,,,,
ball,2,19.4,Royal Challengers Bangalore,M Muralitharan,HV Patel,A Ashish Reddy,0,0,,,,,,caught,M Muralitharan,19.4,,JP Duminy,,
ball,2,19.5,Royal Challengers Bangalore,HV Patel,P Parameswaran,A Ashish Reddy,1,0,,,,,,"","",19.5,,,,
ball,2,19.6,Royal Challengers Bangalore,P Parameswaran,HV Patel,A Ashish Reddy,0,1,1,,,,,"","",19.6,,,,
ball,2,19.7,Royal Challengers Bangalore,P Parameswaran,HV Patel,A Ashish Reddy,0,0,,,,,,"","",19.6,,,,
