ball,2,11.5,Rajasthan Royals,NV Ojha,YK Pathan,RS Bopara,0,1,1,,,,,"","",11.4,,,,
ball,2,11.6,Rajasthan Royals,NV Ojha,YK Pathan,RS Bopara,4,0,,,,,,"","",11.4,,,,
ball,2,11.7,Rajasthan Royals,NV Ojha,YK Pathan,RS Bopara,1,0,,,,,,"","",11.5,,,,
ball,2,11.8,Rajasthan Royals,YK Pathan,NV Ojha,RS Bopara,6,0,,,,,,"","",11.6,,,,
ball,2,12.1,Rajasthan Royals,NV Ojha,YK Pathan,PP Chawla,0,0,,,,,,"","",12.1,,,,
ball,2,12.2,Rajasthan Royals,NV Ojha,YK Pathan,PP Chawla,2,0,,,,,,"","",12.2,,,,
ball,2,12.3,Rajasthan Royals,NV Ojha,YK Pathan,PP Chawla,6,0,,,,,,"","",12.3,,,,
ball,2,12.4,Rajasthan Royals,NV Ojha,YK Pathan,PP Chawla,0,0,,,,,,"","",12.4,,,,
ball,2,12.5,Rajasthan Royals,NV Ojha,YK Pathan,PP Chawla,0,0,,,,,,"","",12.5,,,,
ball,2,12.6,Rajasthan Royals,NV Ojha,YK Pathan,PP Chawla,0,0,,,,,,"","",12.6,,,,
ball,2,13.1,Rajasthan Royals,YK Pathan,NV Ojha,J Theron,0,0,,,,,,"","",13.1,,,,
ball,2,13.2,Rajasthan Royals,YK Pathan,NV Ojha,J Theron,1,0,,,,,,"","",13.2,,,,
ball,2,13.3,Rajasthan Royals,NV Ojha,YK Pathan,J Theron,1,0,,,,,,"","",13.3,,,,
ball,2,13.4,Rajasthan Royals,YK Pathan,NV Ojha,J Theron,1,0,,,,,,"","",13.4,,,,
ball,2,13.5,Rajasthan Royals,NV Ojha,YK Pathan,J Theron,0,0,,,,,,"","",13.5,,,,
ball,2,13.6,Rajasthan Royals,NV Ojha,YK Pathan,J Theron,0,0,,,,,,"","",13.6,,,,
ball,2,14.1,Rajasthan Royals,YK Pathan,NV Ojha,S Sreesanth,1,0,,,,,,"","",14.1,,,,
ball,2,14.2,Rajasthan Royals,NV Ojha,YK Pathan,S Sreesanth,1,0,,,,,,"","",14.2,,,,
ball,2,14.3,Rajasthan Royals,YK Pathan,NV Ojha,S Sreesanth,0,0,,,,,,"","",14.3,,,,
ball,2,14.4,Rajasthan Royals,YK Pathan,NV Ojha,S Sreesanth,6,0,,,,,,"","",14.4,,,,
ball,2,14.5,Rajasthan Royals,YK Pathan,NV Ojha,S Sreesanth,1,1,,1,,,,"","",14.5,,,,
ball,2,14.6,Rajasthan Royals,NV Ojha,YK Pathan,S Sreesanth,0,0,,,,,,"","",14.5,,,,
ball,2,14.7,Rajasthan Royals,NV Ojha,YK Pathan,S Sreesanth,4,0,,,,,,"","",14.6,,,,
