ball,2,10.6,Chennai Super Kings,DJ Mitchell,MM Ali,Noor Ahmad,1,0,,,,,,"","",10.6,,,,
ball,2,11.1,Chennai Super Kings,DJ Mitchell,MM Ali,Rashid Khan,4,0,,,,,,"","",11.1,,,,
ball,2,11.2,Chennai Super Kings,DJ Mitchell,MM Ali,Rashid Khan,6,0,,,,,,"","",11.2,,,,
ball,2,11.3,Chennai Super Kings,DJ Mitchell,MM Ali,Rashid Khan,1,0,,,,,,"","",11.3,,,,
ball,2,11.4,Chennai Super Kings,MM Ali,DJ Mitchell,Rashid Khan,0,0,,,,,,"","",11.4,,,,
ball,2,11.5,Chennai Super Kings,MM Ali,DJ Mitchell,Rashid Khan,1,0,,,,,,"","",11.5,,,,
ball,2,11.6,Chennai Super Kings,DJ Mitchell,MM Ali,Rashid Khan,1,0,,,,,,"","",11.6,,,,
ball,2,12.1,Chennai Super Kings,DJ Mitchell,MM Ali,MM Sharma,0,0,,,,,,"","",12.1,,,,
ball,2,12.2,Chennai Super Kings,DJ Mitchell,MM Ali,MM Sharma,0,0,,,,,,caught,DJ Mitchell,12.2,,M Shahrukh Khan,,
ball,2,12.3,Chennai Super Kings,S Dube,MM Ali,MM Sharma,4,0,,,,,,"","",12.3,,,,
ball,2,12.4,Chennai Super Kings,S Dube,MM Ali,MM Sharma,0,0,,,,,,"","",12.4,,,,
ball,2,12.5,Chennai Super Kings,S Dube,MM Ali,MM Sharma,1,0,,,,,,"","",12.5,,,,
ball,2,12.6,Chennai Super Kings,MM Ali,S Dube,MM Sharma,1,0,,,,,,"","",12.6,,,,
ball,2,13.1,Chennai Super Kings,MM Ali,S Dube,Kartik Tyagi,1,0,,,,,,"","",13.1,,,,
ball,2,13.2,Chennai Super Kings,S Dube,MM Ali,Kartik Tyagi,2,0,,,,,,"","",13.2,,,,
ball,2,13.3,Chennai Super Kings,S Dube,MM Ali,Kartik Tyagi,1,0,,,,,,"","",13.3,,,,
ball,2,13.4,Chennai Super Kings,MM Ali,S Dube,Kartik Tyagi,4,0,,,,,,"","",13.4,,,,
ball,2,13.5,Chennai Super Kings,MM Ali,S Dube,Kartik Tyagi,1,0,,,,,,"","",13.5,,,,
ball,2,13.6,Chennai Super Kings,S Dube,MM Ali,Kartik Tyagi,0,0,,,,,,"","",13.6,,,,
ball,2,14.1,Chennai Super Kings,MM Ali,S Dube,MM Sharma,0,1,1,,,,,"","",14.1,,,,
ball,2,14.2,Chennai Super Kings,MM Ali,S Dube,MM Sharma,0,0,,,,,,"","",14.1,,,,
ball,2,14.3,Chennai Super Kings,MM Ali,S Dube,MM Sharma,0,0,,,,,,caught,MM Ali,14.2,,Noor Ahmad,,
ball,2,14.4,Chennai Super Kings,RA Jadeja,S Dube,MM Sharma,0,0,,,,,,"","",14.3,,,,
ball,2,14.5,Chennai Super Kings,RA Jadeja,S Dube,MM Sharma,0,0,,,,,,"","",14.4,,,,
ball,2,14.6,Chennai Super Kings,RA Jadeja,S Dube,MM Sharma,4,0,,,,,,"","",14.5,,,,
ball,2,14.7,Chennai Super Kings,RA Jadeja,S Dube,MM Sharma,4,0,,,,,,"","",14.6,,,,
ball,2,15.1,Chennai Super Kings,S Dube,RA Jadeja,Kartik Tyagi,6,0,,,,,,"","",15.1,,,,
ball,2,15.2,Chennai Super Kings,S Dube,RA Jadeja,Kartik Tyagi,4,0,,,,,,"","",15.2,,,,
ball,2,15.3,Chennai Super Kings,S Dube,RA Jadeja,Kartik Tyagi,1,0,,,,,,"","",15.3,,,,
ball,2,15.4,Chennai Super Kings,RA Jadeja,S Dube,Kartik Tyagi,6,0,,,,,,"","",15.4,,,,
ball,2,15.5,Chennai Super Kings,RA Jadeja,S Dube,Kartik Tyagi,1,0,,,,,,"","",15.5,,,,
ball,2,15.6,Chennai Super Kings,S Dube,RA Jadeja,Kartik Tyagi,1,0,,,,,,"","",15.6,,,,
ball,2,16.1,Chennai Super Kings,S Dube,RA Jadeja,MM Sharma,1,0,,,,,,"","",16.1,,,,
ball,2,16.2,Chennai Super Kings,RA Jadeja,S Dube,MM Sharma,1,0,,,,,,"","",16.2,,,,
ball,2,16.3,Chennai Super Kings,S Dube,RA Jadeja,MM Sharma,0,0,,,,,,"","",16.3,,,,
ball,2,16.4,Chennai Super Kings,S Dube,RA Jadeja,MM Sharma,0,1,1,,,,,"","",16.4,,,,
ball,2,16.5,Chennai Super Kings,S Dube,RA Jadeja,MM Sharma,0,0,,,,,,caught,S Dube,16.4,,Noor Ahmad,,
ball,2,16.6,Chennai Super Kings,MS Dhoni,RA Jadeja,MM Sharma,1,0,,,,,,"","",16.5,,,,
ball,2,16.7,Chennai Super Kings,RA Jadeja,MS Dhoni,MM Sharma,2,0,,,,,,"","",16.6,,,,
ball,2,17.1,Chennai Super Kings,MS Dhoni,RA Jadeja,Rashid Khan,1,0,,,,,,"","",17.1,,,,
ball,2,17.2,Chennai Super Kings,RA Jadeja,MS Dhoni,Rashid Khan,0,0,,,,,,"","",17.2,,,,
ball,2,17.3,Chennai Super Kings,RA Jadeja,MS Dhoni,Rashid Khan,0,0,,,,,,caught,RA Jadeja,17.3,,DA Miller,,
ball,2,17.4,Chennai Super Kings,MJ Santner,MS Dhoni,Rashid Khan,0,0,,,,,,"","",17.4,,,,
ball,2,17.5,Chennai Super Kings,MJ Santner,MS Dhoni,Rashid Khan,0,0,,,,,,bowled,MJ Santner,17.5,,,,
ball,2,17.6,Chennai Super Kings,SN Thakur,MS Dhoni,Rashid Khan,1,0,,,,,,"","",17.6,,,,
ball,2,18.1,Chennai Super Kings,SN Thakur,MS Dhoni,MM Sharma,1,0,,,,,,"","",18.1,,,,
ball,2,18.2,Chennai Super Kings,MS Dhoni,SN Thakur,MM Sharma,1,0,,,,,,"","",18.2,,,,
ball,2,18.3,Chennai Super Kings,SN Thakur,MS Dhoni,MM Sharma,1,0,,,,,,"","",18.3,,,,
ball,2,18.4,Chennai Super Kings,MS Dhoni,SN Thakur,MM Sharma,6,0,,,,,,"","",18.4,,,,
ball,2,18.5,Chennai Super Kings,MS Dhoni,SN Thakur,MM Sharma,1,0,,,,,,"","",18.5,,,,
ball,2,18.6,Chennai Super Kings,SN Thakur,MS Dhoni,MM Sharma,0,0,,,,,,"","",18.6,,,,
ball,2,19.1,Chennai Super Kings,MS Dhoni,SN Thakur,Rashid Khan,6,0,,,,,,"","",19.1,,,,
ball,2,19.2,Chennai Super Kings,MS Dhoni,SN Thakur,Rashid Khan,6,0,,,,,,"","",19.2,,,,
ball,2,19.3,Chennai Super Kings,MS Dhoni,SN Thakur,Rashid Khan,0,0,,,,,,"","",19.3,,,,
ball,2,19.4,Chennai Super Kings,MS Dhoni,SN Thakur,Rashid Khan,0,0,,,,,,"","",19.4,,,,
ball,2,19.5,Chennai Super Kings,MS Dhoni,SN Thakur,Rashid Khan,0,0,,,,,,"","",19.5,,,,
ball,2,19.6,Chennai Super Kings,MS Dhoni,SN Thakur,Rashid Khan,4,0,,,,,,"","",19.6,,,,
