ball,2,13.4,Mumbai Indians,SR Tendulkar,AT Rayudu,SK Raina,1,0,,,,,,"","",13.2,,,,
ball,2,13.5,Mumbai Indians,AT Rayudu,SR Tendulkar,SK Raina,6,0,,,,,,"","",13.3,,,,
ball,2,13.6,Mumbai Indians,AT Rayudu,SR Tendulkar,SK Raina,4,0,,,,,,"","",13.4,,,,
ball,2,13.7,Mumbai Indians,AT Rayudu,SR Tendulkar,SK Raina,1,0,,,,,,"","",13.5,,,,
ball,2,13.8,Mumbai Indians,SR Tendulkar,AT Rayudu,SK Raina,1,0,,,,,,"","",13.6,,,,
ball,2,14.1,Mumbai Indians,SR Tendulkar,AT Rayudu,SB Jakati,4,0,,,,,,"","",14.1,,,,
ball,2,14.2,Mumbai Indians,SR Tendulkar,AT Rayudu,SB Jakati,0,0,,,,,,caught,SR Tendulkar,14.2,,M Vijay,,
ball,2,14.3,Mumbai Indians,AT Rayudu,SS Tiwary,SB Jakati,0,1,,,,1,,"","",14.3,,,,
ball,2,14.4,Mumbai Indians,SS Tiwary,AT Rayudu,SB Jakati,0,0,,,,,,"","",14.4,,,,
ball,2,14.5,Mumbai Indians,SS Tiwary,AT Rayudu,SB Jakati,0,0,,,,,,caught,SS Tiwary,14.5,,SK Raina,,
ball,2,14.6,Mumbai Indians,AT Rayudu,JP Duminy,SB Jakati,1,0,,,,,,"","",14.6,,,,
ball,2,15.1,Mumbai Indians,AT Rayudu,JP Duminy,R Ashwin,0,1,1,,,,,"","",15.1,,,,
ball,2,15.2,Mumbai Indians,AT Rayudu,JP Duminy,R Ashwin,1,0,,,,,,"","",15.1,,,,
ball,2,15.3,Mumbai Indians,JP Duminy,AT Rayudu,R Ashwin,0,0,,,,,,"","",15.2,,,,
ball,2,15.4,Mumbai Indians,JP Duminy,AT Rayudu,R Ashwin,1,0,,,,,,"","",15.3,,,,
ball,2,15.5,Mumbai Indians,AT Rayudu,JP Duminy,R Ashwin,1,0,,,,,,"","",15.4,,,,
ball,2,15.6,Mumbai Indians,JP Duminy,AT Rayudu,R Ashwin,2,0,,,,,,"","",15.5,,,,
ball,2,15.7,Mumbai Indians,JP Duminy,AT Rayudu,R Ashwin,2,0,,,,,,"","",15.6,,,,
ball,2,16.1,Mumbai Indians,AT Rayudu,JP Duminy,M Muralitharan,2,0,,,,,,"","",16.1,,,,
ball,2,16.2,Mumbai Indians,AT Rayudu,JP Duminy,M Muralitharan,1,0,,,,,,"","",16.2,,,,
ball,2,16.3,Mumbai Indians,JP Duminy,AT Rayudu,M Muralitharan,0,0,,,,,,"","",16.3,,,,
ball,2,16.4,Mumbai Indians,JP Duminy,AT Rayudu,M Muralitharan,1,0,,,,,,"","",16.4,,,,
ball,2,16.5,Mumbai Indians,AT Rayudu,JP Duminy,M Muralitharan,1,0,,,,,,"","",16.5,,,,
ball,2,16.6,Mumbai Indians,JP Duminy,AT Rayudu,M Muralitharan,0,0,,,,,,caught,JP Duminy,16.6,,SB Jakati,,
ball,2,17.1,Mumbai Indians,KA Pollard,AT Rayudu,DE Bollinger,4,0,,,,,,"","",17.1,,,,
ball,2,17.2,Mumbai Indians,KA Pollard,AT Rayudu,DE Bollinger,6,0,,,,,,"","",17.2,,,,
ball,2,17.3,Mumbai Indians,KA Pollard,AT Rayudu,DE Bollinger,2,0,,,,,,"","",17.3,,,,
ball,2,17.4,Mumbai Indians,KA Pollard,AT Rayudu,DE Bollinger,4,0,,,,,,"","",17.4,,,,
ball,2,17.5,Mumbai Indians,KA Pollard,AT Rayudu,DE Bollinger,0,0,,,,,,"","",17.5,,,,
ball,2,17.6,Mumbai Indians,KA Pollard,AT Rayudu,DE Bollinger,6,0,,,,,,"","",17.6,,,,
ball,2,18.1,Mumbai Indians,AT Rayudu,KA Pollard,JA Morkel,0,0,,,,,,"","",18.1,,,,
ball,2,18.2,Mumbai Indians,AT Rayudu,KA Pollard,JA Morkel,1,0,,,,,,"","",18.2,,,,
ball,2,18.3,Mumbai Indians,KA Pollard,AT Rayudu,JA Morkel,4,0,,,,,,"","",18.3,,,,
ball,2,18.4,Mumbai Indians,KA Pollard,AT Rayudu,JA Morkel,0,0,,,,,,"","",18.4,,,,
ball,2,18.5,Mumbai Indians,KA Pollard,AT Rayudu,JA Morkel,1,0,,,,,,run out,AT Rayudu,18.5,,M Vijay,MS Dhoni,JA Morkel
ball,2,18.6,Mumbai Indians,KA Pollard,Z Khan,JA Morkel,0,0,,,,,,caught,KA Pollard,18.6,,ML Hayden,,
ball,2,19.1,Mumbai Indians,Z Khan,SL Malinga,DE Bollinger,0,0,,,,,,"","",19.1,,,,
ball,2,19.2,Mumbai Indians,Z Khan,SL Malinga,DE Bollinger,0,0,,,,,,"","",19.2,,,,
ball,2,19.3,Mumbai Indians,Z Khan,SL Malinga,DE Bollinger,1,0,,,,,,run out,Z Khan,19.3,,R Ashwin,MS Dhoni,
ball,2,19.4,Mumbai Indians,CRD Fernando,SL Malinga,DE Bollinger,1,0,,,,,,"","",19.4,,,,
ball,2,19.5,Mumbai Indians,SL Malinga,CRD Fernando,DE Bollinger,1,0,,,,,,"","",19.5,,,,
ball,2,19.6,Mumbai Indians,CRD Fernando,SL Malinga,DE Bollinger,1,0,,,,,,"","",19.6,,,,
