ball,2,11.6,Kings XI Punjab,KC Sangakkara,Yuvraj Singh,DL Vettori,1,0,,,,,,"","",11.6,,,,
ball,2,12.1,Kings XI Punjab,KC Sangakkara,Yuvraj Singh,TM Dilshan,1,0,,,,,,"","",12.1,,,,
ball,2,12.2,Kings XI Punjab,Yuvraj Singh,KC Sangakkara,TM Dilshan,0,0,,,,,,"","",12.2,,,,
ball,2,12.3,Kings XI Punjab,Yuvraj Singh,KC Sangakkara,TM Dilshan,1,0,,,,,,"","",12.3,,,,
ball,2,12.4,Kings XI Punjab,KC Sangakkara,Yuvraj Singh,TM Dilshan,4,0,,,,,,"","",12.4,,,,
ball,2,12.5,Kings XI Punjab,KC Sangakkara,Yuvraj Singh,TM Dilshan,0,0,,,,,,"","",12.5,,,,
ball,2,12.6,Kings XI Punjab,KC Sangakkara,Yuvraj Singh,TM Dilshan,1,0,,,,,,"","",12.6,,,,
ball,2,13.1,Kings XI Punjab,KC Sangakkara,Yuvraj Singh,DL Vettori,1,0,,,,,,"","",13.1,,,,
ball,2,13.2,Kings XI Punjab,Yuvraj Singh,KC Sangakkara,DL Vettori,4,0,,,,,,"","",13.2,,,,
ball,2,13.3,Kings XI Punjab,Yuvraj Singh,KC Sangakkara,DL Vettori,0,0,,,,,,"","",13.3,,,,
ball,2,13.4,Kings XI Punjab,Yuvraj Singh,KC Sangakkara,DL Vettori,0,0,,,,,,"","",13.4,,,,
ball,2,13.5,Kings XI Punjab,Yuvraj Singh,KC Sangakkara,DL Vettori,1,0,,,,,,"","",13.5,,,,
ball,2,13.6,Kings XI Punjab,KC Sangakkara,Yuvraj Singh,DL Vettori,0,0,,,,,,"","",13.6,,,,
ball,2,14.1,Kings XI Punjab,Yuvraj Singh,KC Sangakkara,R Bhatia,2,0,,,,,,"","",14.1,,,,
ball,2,14.2,Kings XI Punjab,Yuvraj Singh,KC Sangakkara,R Bhatia,1,0,,,,,,"","",14.2,,,,
ball,2,14.3,Kings XI Punjab,KC Sangakkara,Yuvraj Singh,R Bhatia,0,0,,,,,,"","",14.3,,,,
ball,2,14.4,Kings XI Punjab,KC Sangakkara,Yuvraj Singh,R Bhatia,1,0,,,,,,"","",14.4,,,,
ball,2,14.5,Kings XI Punjab,Yuvraj Singh,KC Sangakkara,R Bhatia,1,0,,,,,,"","",14.5,,,,
ball,2,14.6,Kings XI Punjab,KC Sangakkara,Yuvraj Singh,R Bhatia,4,0,,,,,,"","",14.6,,,,
ball,2,15.1,Kings XI Punjab,Yuvraj Singh,KC Sangakkara,PJ Sangwan,0,0,,,,,,"","",15.1,,,,
ball,2,15.2,Kings XI Punjab,Yuvraj Singh,KC Sangakkara,PJ Sangwan,0,0,,,,,,"","",15.2,,,,
ball,2,15.3,Kings XI Punjab,Yuvraj Singh,KC Sangakkara,PJ Sangwan,0,0,,,,,,"","",15.3,,,,
ball,2,15.4,Kings XI Punjab,Yuvraj Singh,KC Sangakkara,PJ Sangwan,2,0,,,,,,"","",15.4,,,,
ball,2,15.5,Kings XI Punjab,Yuvraj Singh,KC Sangakkara,PJ Sangwan,0,0,,,,,,caught,Yuvraj Singh,15.5,,V Sehwag,,
ball,2,15.6,Kings XI Punjab,IK Pathan,KC Sangakkara,PJ Sangwan,0,0,,,,,,"","",15.6,,,,
ball,2,16.1,Kings XI Punjab,KC Sangakkara,IK Pathan,R Bhatia,1,0,,,,,,"","",16.1,,,,
ball,2,16.2,Kings XI Punjab,IK Pathan,KC Sangakkara,R Bhatia,0,0,,,,,,"","",16.2,,,,
ball,2,16.3,Kings XI Punjab,IK Pathan,KC Sangakkara,R Bhatia,0,0,,,,,,"","",16.3,,,,
ball,2,16.4,Kings XI Punjab,IK Pathan,KC Sangakkara,R Bhatia,1,0,,,,,,"","",16.4,,,,
ball,2,16.5,Kings XI Punjab,KC Sangakkara,IK Pathan,R Bhatia,0,0,,,,,,"","",16.5,,,,
ball,2,16.6,Kings XI Punjab,KC Sangakkara,IK Pathan,R Bhatia,1,0,,,,,,"","",16.6,,,,
ball,2,17.1,Kings XI Punjab,KC Sangakkara,IK Pathan,PJ Sangwan,2,0,,,,,,"","",17.1,,,,
ball,2,17.2,Kings XI Punjab,KC Sangakkara,IK Pathan,PJ Sangwan,0,0,,,,,,"","",17.2,,,,
ball,2,17.3,Kings XI Punjab,KC Sangakkara,IK Pathan,PJ Sangwan,1,0,,,,,,"","",17.3,,,,
ball,2,17.4,Kings XI Punjab,IK Pathan,KC Sangakkara,PJ Sangwan,6,0,,,,,,"","",17.4,,,,
ball,2,17.5,Kings XI Punjab,IK Pathan,KC Sangakkara,PJ Sangwan,0,0,,,,,,"","",17.5,,,,
ball,2,17.6,Kings XI Punjab,IK Pathan,KC Sangakkara,PJ Sangwan,6,0,,,,,,"","",17.6,,,,
ball,2,18.1,Kings XI Punjab,KC Sangakkara,IK Pathan,MF Maharoof,0,1,1,,,,,"","",18.1,,,,
ball,2,18.2,Kings XI Punjab,KC Sangakkara,IK Pathan,MF Maharoof,0,1,,,,1,,"","",18.1,,,,
ball,2,18.3,Kings XI Punjab,IK Pathan,KC Sangakkara,MF Maharoof,0,0,,,,,,"","",18.2,,,,
ball,2,18.4,Kings XI Punjab,IK Pathan,KC Sangakkara,MF Maharoof,0,1,1,,,,,"","",18.3,,,,
ball,2,18.5,Kings XI Punjab,IK Pathan,KC Sangakkara,MF Maharoof,6,0,,,,,,"","",18.3,,,,
ball,2,18.6,Kings XI Punjab,IK Pathan,KC Sangakkara,MF Maharoof,2,0,,,,,,"","",18.4,,,,
ball,2,18.7,Kings XI Punjab,IK Pathan,KC Sangakkara,MF Maharoof,0,1,,,,1,,"","",18.5,,,,
ball,2,18.8,Kings XI Punjab,KC Sangakkara,IK Pathan,MF Maharoof,1,0,,,,,,"","",18.6,,,,
ball,2,19.1,Kings XI Punjab,KC Sangakkara,IK Pathan,DL Vettori,4,0,,,,,,"","",19.1,,,,
